609.21564,95124,
609.28445,94540,
609.35325,95031,
609.42206,95209,
609.49087,94497,
609.55967,94820,
609.62848,94568,
609.69728,95020,
609.76608,94470,
609.83488,95028,
609.90368,95641,
609.97248,94640,
610.04128,94527,
610.11007,94627,
610.17887,94418,
610.24766,95217,
610.31645,95046,
610.38525,94587,
610.45404,94619,
610.52282,94095,
610.59161,94948,
610.6604,95244,
610.72918,94307,
610.79797,95154,
610.86675,94439,
610.93553,94945,
611.00431,95216,
611.07309,94776,
611.14187,94352,
611.21065,94944,
611.27943,94331,
611.3482,93524,
611.41697,94467,
611.48575,94671,
611.55452,94857,
611.62329,96230,
611.69206,95477,
611.76083,95021,
611.82959,94534,
611.89836,94855,
611.96712,94431,
612.03589,94694,
612.10465,95717,
612.17341,95186,
612.24217,94751,
612.31093,94748,
612.37969,94362,
612.44844,94175,
612.5172,94379,
612.58595,94275,
612.6547,94602,
612.72345,94501,
612.7922,94829,
612.86095,94801,
612.9297,95090,
612.99845,94963,
613.06719,94431,
613.13594,94246,
613.20468,94935,
613.27342,94766,
613.34216,94683,
613.4109,94771,
613.47964,97015,
613.54838,94688,
613.61712,95762,
613.68585,95158,
613.75459,95536,
613.82332,94793,
613.89205,95068,
613.96078,94577,
614.02951,93912,
614.09824,94170,
614.16696,94535,
614.23569,95186,
614.30441,94647,
614.37314,94560,
614.44186,94210,
614.51058,94626,
614.5793,96382,
614.64802,94951,
614.71673,94190,
614.78545,94380,
614.85416,94324,
614.92288,95666,
614.99159,94844,
615.0603,94435,
615.12901,94758,
615.19772,94617,
615.26643,94738,
615.33513,95034,
615.40384,94734,
615.47254,94571,
615.54125,95504,
615.60995,94886,
615.67865,94279,
615.74735,95068,
615.81605,94262,
615.88474,94135,
615.95344,94515,
616.02213,94710,
616.09083,94577,
616.15952,94932,
616.22821,93934,
616.2969,94840,
616.36559,94706,
616.43427,93992,
616.50296,95175,
616.57165,94388,
616.64033,94938,
616.70901,94876,
616.77769,94591,
616.84637,94778,
616.91505,94607,
616.98373,94624,
617.05241,94287,
617.12108,95243,
617.18975,95409,
617.25843,95123,
617.3271,95804,
617.39577,94574,
617.46444,94647,
617.53311,94725,
617.60177,94226,
617.67044,95230,
617.7391,94261,
617.80777,95178,
617.87643,94262,
617.94509,95452,
618.01375,94494,
618.08241,94425,
618.15106,94306,
618.21972,94174,
618.28837,94916,
618.35703,94830,
618.42568,94716,
618.49433,94472,
618.56298,94785,
618.63163,95209,
618.70028,94417,
618.76892,94767,
618.83757,94227,
618.90621,94550,
618.97485,95631,
619.0435,94954,
619.11214,94600,
619.18077,94357,
619.24941,94083,
619.31805,95460,
619.38668,94439,
619.45532,94646,
619.52395,94263,
619.59258,95615,
619.66121,95303,
619.72984,94352,
619.79847,94981,
619.8671,94201,
619.93572,94787,
620.00434,94582,
620.07297,94756,
620.14159,94691,
620.21021,94691,
620.27883,96772,
620.34745,94952,
620.41606,94853,
620.48468,94514,
620.55329,97104,
620.62191,94897,
620.69052,94417,
620.75913,95475,
620.82774,94277,
620.89635,94459,
620.96495,95028,
621.03356,94690,
621.10216,94991,
621.17077,94344,
621.23937,94568,
621.30797,94899,
621.37657,94807,
621.44517,95874,
621.51377,95144,
621.58236,94492,
621.65096,94160,
621.71955,95101,
621.78814,95072,
621.85673,94673,
621.92532,94592,
621.99391,94848,
622.0625,94710,
622.13108,95401,
622.19967,95385,
622.26825,94821,
622.33683,94352,
622.40542,95855,
622.474,95337,
622.54257,94410,
622.61115,95439,
622.67973,94455,
622.7483,94665,
622.81688,94691,
622.88545,94461,
622.95402,97823,
623.02259,95157,
623.09116,95121,
623.15973,94907,
623.22829,94486,
623.29686,94882,
623.36542,94503,
623.43398,94031,
623.50254,94942,
623.5711,94944,
623.63966,94180,
623.70822,94729,
623.77678,94510,
623.84533,95258,
623.91388,94810,
623.98244,95064,
624.05099,94779,
624.11954,94235,
624.18809,94805,
624.25663,94796,
624.32518,94329,
624.39372,94444,
624.46227,94974,
624.53081,94702,
624.59935,94998,
624.66789,95061,
624.73643,94525,
624.80497,94781,
624.8735,94547,
624.94204,94803,
625.01057,95229,
625.0791,94736,
625.14764,94544,
625.21617,94678,
625.28469,94744,
625.35322,95498,
625.42175,94470,
625.49027,94719,
625.5588,95287,
625.62732,94861,
625.69584,94797,
625.76436,95087,
625.83288,95461,
625.90139,94733,
625.96991,94421,
626.03842,95493,
626.10694,94265,
626.17545,94794,
626.24396,94642,
626.31247,94268,
626.38098,94349,
626.44949,94890,
626.51799,94879,
626.5865,95282,
626.655,94849,
626.7235,95418,
626.792,94776,
626.8605,94874,
626.929,94953,
626.9975,94817,
627.06599,94151,
627.13449,95329,
627.20298,95628,
627.27147,95123,
627.33996,94420,
627.40845,95255,
627.47694,94643,
627.54543,94900,
627.61391,94621,
627.6824,94824,
627.75088,95225,
627.81936,94632,
627.88784,94614,
627.95632,95234,
628.0248,94730,
628.09328,94768,
628.16175,95198,
628.23022,94773,
628.2987,95100,
628.36717,94609,
628.43564,95577,
628.50411,95286,
628.57258,94622,
628.64104,95135,
628.70951,94851,
628.77797,94380,
628.84643,94738,
628.91489,94131,
628.98335,94568,
629.05181,94997,
629.12027,94988,
629.18873,94795,
629.25718,94414,
629.32564,94635,
629.39409,95937,
629.46254,94425,
629.53099,94195,
629.59944,96926,
629.66788,94390,
629.73633,94490,
629.80477,94928,
629.87322,94350,
629.94166,94581,
630.0101,94934,
630.07854,94420,
630.14698,95300,
630.21541,94851,
630.28385,94398,
630.35228,94782,
630.42072,94423,
630.48915,94898,
630.55758,96070,
630.62601,94706,
630.69444,95087,
630.76286,94599,
630.83129,94315,
630.89971,94892,
630.96813,94149,
631.03655,95491,
631.10497,101785,
631.17339,94716,
631.24181,95079,
631.31023,94908,
631.37864,94488,
631.44705,95224,
631.51547,95430,
631.58388,95318,
631.65229,94814,
631.7207,94870,
631.7891,100048,
631.85751,94872,
631.92591,95172,
631.99432,95309,
632.06272,94182,
632.13112,94518,
632.19952,94279,
632.26791,101772,
632.33631,95254,
632.40471,95215,
632.4731,94439,
632.54149,94659,
632.60988,94409,
632.67827,94338,
632.74666,94659,
632.81505,94522,
632.88344,94651,
632.95182,98926,
633.02021,94804,
633.08859,95905,
633.15697,94695,
633.22535,95391,
633.29373,94614,
633.3621,94509,
633.43048,94930,
633.49885,94733,
633.56723,94957,
633.6356,94537,
633.70397,94733,
633.77234,94877,
633.84071,95434,
633.90907,94812,
633.97744,95486,
634.0458,94432,
634.11416,95126,
634.18252,94719,
634.25088,94364,
634.31924,94762,
634.3876,94574,
634.45596,94853,
634.52431,94485,
634.59266,95398,
634.66102,94733,
634.72937,94417,
634.79772,95539,
634.86606,94739,
634.93441,94991,
635.00276,94936,
635.0711,94535,
635.13944,94702,
635.20778,94446,
635.27612,95042,
635.34446,95350,
635.4128,94778,
635.48114,94797,
635.54947,95038,
635.6178,94217,
635.68614,94603,
635.75447,94599,
635.8228,94554,
635.89112,95545,
635.95945,94429,
636.02778,94321,
636.0961,94827,
636.16442,94420,
636.23275,94609,
636.30107,94685,
636.36938,95654,
636.4377,94724,
636.50602,94434,
636.57433,94791,
636.64265,96538,
636.71096,94487,
636.77927,95153,
636.84758,95382,
636.91589,94556,
636.98419,95298,
637.0525,94723,
637.1208,95547,
637.18911,94225,
637.25741,94516,
637.32571,94505,
637.39401,94678,
637.4623,94805,
637.5306,97038,
637.5989,94531,
637.66719,94328,
637.73548,94543,
637.80377,94972,
637.87206,95795,
637.94035,94897,
638.00864,94920,
638.07692,94603,
638.14521,94423,
638.21349,94878,
638.28177,95274,
638.35005,94987,
638.41833,94803,
638.48661,96231,
638.55488,95432,
638.62316,95623,
638.69143,94771,
638.7597,94509,
638.82797,94634,
638.89624,94559,
638.96451,94915,
639.03278,95342,
639.10104,94348,
639.16931,95630,
639.23757,95129,
639.30583,94737,
639.37409,94624,
639.44235,95266,
639.51061,94983,
639.57886,94936,
639.64712,94301,
639.71537,94733,
639.78362,94907,
639.85187,98973,
639.92012,95422,
639.98837,94437,
640.05661,94976,
640.12486,94824,
640.1931,95991,
640.26135,95848,
640.32959,94558,
640.39783,94515,
640.46606,94705,
640.5343,94687,
640.60254,94622,
640.67077,94895,
640.739,94573,
640.80724,97087,
640.87547,94949,
640.94369,95252,
641.01192,94685,
641.08015,94825,
641.14837,94887,
641.2166,94793,
641.28482,95086,
641.35304,94784,
641.42126,94515,
641.48947,95005,
641.55769,94908,
641.62591,94206,
